t,H_err,Max_Rho,CM_Left,CM_Right,Radiation,Phase_Shift_Left,Phase_Shift_Right
41.7,0.0009712274049197218,1.6279906020511807,4.047418165469969,-4.047418165730432,0.0008691627655836864,3.521601173393643,-3.521601173393643
42.0,0.0009847638522419357,1.6372849551727438,4.095105899069931,-4.09510589933569,0.0010578231307386554,3.291627055181709,-3.291627055181709
42.300000000000004,0.000999141082697683,1.6393533240454294,4.136487862203251,-4.136487862474458,0.0012829586132510062,3.308501395161282,-3.308501395161282
42.6,0.001013952851524202,1.6322957618664797,4.173964204896058,-4.173964205172848,0.0016463497738586907,3.5663121513632836,-3.5663121513632836
42.9,0.0010285311088418093,1.6191605123501258,4.21006991787962,-4.210069918162082,0.002037548458137084,4.043637441680065,-4.043637441680065
43.2,0.001042020992413054,1.6026984457680045,4.247315228345089,-4.2473152286333455,0.0026292799869492844,4.706296034267373,-4.706296034267373
43.5,0.0010535915655661408,1.585176190987336,4.288041590515374,-4.288041590809441,0.003359362977780056,5.510645724741701,-5.510645724741701
43.800000000000004,0.00106268087093425,1.5682337462585254,4.334302196985145,-4.33430219728502,0.004049953199966816,6.407059627880106,-6.407059627880106
44.1,0.0010691573305861629,1.5528796560448297,4.387772273801554,-4.387772274107179,0.005031213321548655,7.343243372299513,-7.343243372299513
44.4,0.0010733252952203171,1.5395739699051791,4.449690488373506,-4.449690488684795,0.005914229124479031,8.267185603799009,-8.267185603799009
44.7,0.0010757849545831658,1.528217039763508,4.520830668445859,-4.520830668762711,0.006878957823161058,9.12967441133976,-9.12967441133976
45.0,0.0010772326594809148,1.5207882969475486,4.601501487993439,-4.601501488315757,0.007924681156723179,9.886401785509552,-9.886401785509552
45.300000000000004,0.0010783047811187168,1.5160392195526196,4.691569908938176,-4.69156990926586,0.009051500163400839,10.499704367539152,-10.499704367539152
45.6,0.0010795187801261382,1.5133123322377338,4.79050324658905,-4.7905032469220155,0.010259543058546927,10.939973603368365,-10.939973603368365
45.9,0.0010812909466599385,1.5149276248458723,4.897424341808132,-4.8974243421463095,0.0115489721494475,11.186734544139206,-11.186734544139206
46.2,0.0010839695358137646,1.520365712050641,5.01117495652959,-5.011174956872899,0.012920439133095707,11.229363135983089,-11.229363135983089
46.5,0.0010878425092203249,1.5288371166396477,5.130382997916725,-5.130382998265084,0.014374756724481297,11.067390931513422,-11.067390931513422
46.800000000000004,0.0010931250528130592,1.5405925619402154,5.253530081414936,-5.253530081768288,0.01591247480881075,10.710345718665234,-10.710345718665234
47.1,0.0010999492171102846,1.5552202069226662,5.37901818777795,-5.379018188136234,0.017034093824826013,10.177097704044332,-10.177097704044332
47.4,0.0011083531510883325,1.5723702792516412,5.505235426022004,-5.50523542638523,0.018704483663621208,9.494714978648071,-9.494714978648071
47.7,0.001118250343628026,1.59083427104489,5.630620326814516,-5.63062032718267,0.02045371449191402,8.696878425906355,-8.696878425906355
48.0,0.0011293934598588953,1.608534063274152,5.753725032276622,-5.753725032649761,0.022275943225133377,7.821956471623798,-7.821956471623798
48.300000000000004,0.0011413855260549643,1.6237834555879307,5.873276227573656,-5.87327622795189,0.023563969446441124,6.910873334844024,-6.910873334844024
48.6,0.0011537656142527914,1.6350367669696768,5.988230042565546,-5.988230042949039,0.02547968410373458,6.004918191922198,-6.004918191922198
48.9,0.0011661282062829918,1.640959839324306,6.097816584530741,-6.097816584919763,0.02743430736146535,5.143637261601593,-5.143637261601593
49.2,0.0011782061043377995,1.6411362062299495,6.2015708926497695,-6.201570893044585,0.02940926932050858,4.3629301210567135,-4.3629301210567135
49.5,0.0011898864518064241,1.6382045141409618,6.299345017390069,-6.299345017790993,0.031383919158085805,3.6934371843737868,-3.6934371843737868
49.800000000000004,0.0012011797918480937,1.628916986302101,6.39129805162251,-6.391298052029839,0.03333632139025,3.159282634071829,-3.159282634071829
50.1,0.0012121643648456341,1.6145024672042645,6.477867494562351,-6.477867494976432,0.03524561976247553,2.7772215078479485,-2.7772215078479485
50.4,0.0012229076019682427,1.5997999348952496,6.559725079341222,-6.559725079762357,0.037094613196397286,2.5562068524828785,-2.5562068524828785
50.7,0.0012333770294534092,1.580872939978066,6.637720961755501,-6.637720962183988,0.03945293705130981,2.497369894036967,-2.497369894036967
51.0,0.0012433855111792693,1.5651467913304542,6.712823071392989,-6.712823071829086,0.04111547922629977,2.5943884185986574,-2.5943884185986574
51.300000000000004,0.0012526175057609242,1.5481371062635683,6.78605864603546,-6.7860586464793675,0.04268022595990151,2.834195380115535,-2.834195380115535
51.6,0.0012607311615160138,1.5359000777942122,6.8584604032737975,-6.858460403725609,0.0441447562962517,3.1979575742141666,-3.1979575742141666
51.9,0.001267477700338621,1.5257740962806023,6.931018772912463,-6.931018773372205,0.0459769401487411,3.662251552367916,-3.662251552367916
