t,H_err,Max_Rho,CM_Left,CM_Right,Radiation,Phase_Shift_Left,Phase_Shift_Right
28.2,0.0006795054936976622,1.3795151660935807,9.467487490990608,-9.297404145829589,0.0028199420005157183,2.0679433263559996,-2.0679433263559996
28.400000000000002,0.0006948526494333781,1.3823752305671515,9.664540923655858,-9.496387997492384,0.0028153166758508874,2.0226765299276597,-2.0226765299276597
28.6,0.0007103389802698983,1.3854232528442911,9.86171089400276,-9.695453413970691,0.0028113661608695217,1.9779327240653561,-1.9779327240653561
28.8,0.000725948083770437,1.3884441633273634,10.058953552783358,-9.894575398384857,0.0028083358282964266,1.9341391438909135,-1.9341391438909135
29.0,0.000741623308629959,1.391237347658466,10.256223064039133,-10.093723178159395,0.0028064253341650858,1.8917329051633303,-1.8917329051633303
29.2,0.0007572827658189373,1.3936334278103113,10.453472660312002,-10.292859320037168,0.0027977583267053685,1.8511618178928977,-1.8511618178928977
29.400000000000002,0.0007728383301953787,1.3954777388056654,10.650655818299812,-10.49194323551358,0.0027977218751843447,1.8128831023149647,-1.8128831023149647
29.6,0.0007882129996875307,1.3966716802063859,10.847727485434126,-10.690937800602928,0.0027989623544260045,1.7773596482223244,-1.7773596482223244
29.8,0.0008033525076549431,1.397141043484731,11.044645391175635,-10.889814729825208,0.0028014938296445635,1.74505371878087,-1.74505371878087
30.0,0.0008182290763892587,1.3968730654357207,11.24137131079266,-11.088555820035443,0.002805273940284181,1.7164178167051478,-1.7164178167051478
30.2,0.0008328373427373863,1.3958812389501454,11.437872175612885,-11.287148689688465,0.0028102172828735617,1.6918828086706554,-1.6918828086706554
30.400000000000002,0.000847184663637201,1.3942129307778692,11.63412093974351,-11.485582276439905,0.0028161816607383816,1.6718438090139571,-1.6718438090139571
30.6,0.0008612795151561963,1.3919631791613767,11.830097183150878,-11.683843307553865,0.0028230670732284358,1.6566447141148064,-1.6566447141148064
30.8,0.000875122086057958,1.3892221093231099,12.025787511377555,-11.881916879125724,0.002830749176394143,1.6465624365485354,-1.6465624365485354
31.0,0.0008886998841885639,1.3861399665966057,12.221185730584526,-12.079788655976927,0.002839075078616582,1.6417917122034495,-1.6417917122034495
31.2,0.0009019886427051706,1.382835462864085,12.416292688768205,-12.277448116997519,0.0028479078056709017,1.6424313243989594,-1.6424313243989594
31.400000000000002,0.0009149569021312741,1.3794893093565237,12.61111587635596,-12.474892431655402,0.0028571041786558116,1.6484730164628623,-1.6484730164628623
31.6,0.0009275722627425642,1.376208522991365,12.80566865682682,-12.672129533437648,0.0028665370424049152,1.6597937843702066,-1.6597937843702066
31.8,0.0009398077980894502,1.3731716698785248,12.999969431598164,-12.869179084068856,0.0028761195819688723,1.676152903205324,-1.676152903205324
32.0,0.0009516475056708846,1.3704555641487999,13.194040667551738,-13.066070625278915,0.0028857467465321918,1.6971937601352192,-1.6971937601352192
32.2,0.000963089777627556,1.3682208369648798,13.387907936313107,-13.262836777960093,0.0028953187381554057,1.722450861814524,-1.722450861814524
32.4,0.0009741482375547221,1.366507697778669,13.581598958325468,-13.459506773219927,0.0029048302203037446,1.7513615511011658,-1.7513615511011658
32.6,0.0009848499822462374,1.3654291405474714,13.775142682235675,-13.656100518255602,0.002914249089224774,1.7832819735641685,-1.7832819735641685
32.8,0.000995231929121583,1.3651581478436055,13.968568333899986,-13.852626958623436,0.0029401765367988997,1.8175064096280327,-1.8175064096280327
33.0,0.0010053363082318603,1.3656614776352876,14.161904613556139,-14.049086940157165,0.002949467747783263,1.8532893321302346,-1.8532893321302346
33.2,0.001015206361095058,1.3668143773799342,14.355178912477328,-14.245478427717927,0.002958667370071444,1.8898687085121288,-1.8898687085121288
33.4,0.0010248832537872242,1.3685996967431042,14.548416695392888,-14.441802243688839,0.0029677816190591955,1.9264898147061054,-1.9264898147061054
33.6,0.0010344049956868898,1.37098522478116,14.741641155953856,-14.638067050425033,0.0029768195642593254,1.9624284632677647,-1.9624284632677647
33.8,0.0010438074769640745,1.3738489409963999,14.934872998580868,-14.834291815351348,0.0029858766838708473,1.997012176120407,-1.997012176120407
34.0,0.0010531270841481711,1.3771813203046972,15.128130413604712,-15.030503990475257,0.0030009092166586315,2.0296383088921246,-2.0296383088921246
34.2,0.0010624039186080889,1.380956478327499,15.321429136720477,-15.226735897768217,0.0030331431766438266,2.0597881181816344,-2.0597881181816344
34.4,0.0010716846098286765,1.3850588583754946,15.51478249109726,-15.423018186749571,0.003064412589977805,2.087036353890694,-2.087036353890694
34.6,0.0010810236472214708,1.3891948834220798,15.708201461744057,-15.61937241226917,0.003094959132857511,2.1110566632357433,-2.1110566632357433
34.800000000000004,0.0010904820805153629,1.39328073838966,15.90169487690992,-15.81580714021399,0.003124984128479391,2.1316231294782373,-2.1316231294782373
35.0,0.0011001232359702745,1.3972167205083552,16.09526970371446,-16.01231675645048,0.0031547921418146885,2.148607944883551,-2.148607944883551
35.2,0.0011100067661481531,1.4007928220696586,16.28893136589067,-16.208884067819376,0.0031845994920254306,2.1619752484841293,-2.1619752484841293
35.4,0.001120183788077029,1.4040297818368925,16.48268410397915,-16.405486256230965,0.003214637764977324,2.1717719125601036,-2.1717719125601036
35.6,0.0011306952612918232,1.4069299955120438,16.676531279742882,-16.60210152821188,0.0032451178756383037,2.1781157658689487,-2.1781157658689487
35.800000000000004,0.0011415736182759414,1.409416076321126,16.870475459572397,-16.798714851219767,0.003276183419228418,2.181182398915457,-2.181182398915457
36.0,0.0011528460265859723,1.4113357591353253,17.06451844424235,-16.995321179131924,0.0033080517960522027,2.181191736626218,-2.181191736626218
36.2,0.0011645375095308825,1.4125084789757028,17.25866134547471,-17.191926912110958,0.0033407132492746516,2.1783952730599836,-2.1783952730599836
36.4,0.001176672884815333,1.413069126811367,17.4529045854651,-17.388549452885428,0.0033745139629809406,2.1730640062355313,-2.1730640062355313
36.6,0.0011892768014072751,1.4129636164072306,17.647247953717688,-17.585213827676537,0.003405824214335884,2.1654777280912008,-2.1654777280912008
36.800000000000004,0.0012023712747396649,1.4121745854317176,17.84169068920256,-17.781948208470233,0.003441447638323436,2.1559157144892183,-2.1559157144892183
37.0,0.0012159709894875607,1.411023066117811,18.036231477525064,-17.978779682570742,0.003477825254534994,2.144649064889439,-2.144649064889439
37.2,0.0012300780047078408,1.4094068456399171,18.230868314788328,-18.17572801153866,0.003517471194993904,2.13193480033366,-2.13193480033366
37.4,0.001244678155899653,1.40732573991852,18.425598248951594,-18.37280046901351,0.0035557261186437428,2.118012334405382,-2.118012334405382
37.6,0.0012597408188931055,1.4049452375146743,18.620417086904975,-18.569989588027518,0.003594631484014177,2.103102525203397,-2.103102525203397
37.800000000000004,0.0012752223621968985,1.402312854086517,18.81531913509761,-18.76727337273544,0.0036345824348722466,2.0874088565673112,-2.0874088565673112
38.0,0.0012910723059922852,1.3995438211927136,19.01029698187514,-18.9646179881434,0.0036746030959302622,2.0711203789066914,-2.0711203789066914
38.2,0.0013072400722935276,1.3968378184403143,19.205341375931578,-19.16198300773003,0.0037155785825658816,2.0544158163526376,-2.0544158163526376
38.4,0.0013236799001619596,1.3942810720137202,19.40044123643068,-19.359327376628563,0.0037564732868125006,2.0374683358122248,-2.0374683358122248
38.6,0.001340352621888399,1.3919163078661894,19.5955837932498,-19.556615584140513,0.0037975903540619083,2.0204506276362117,-2.0204506276362117
38.800000000000004,0.001357224472595505,1.389951741361478,19.79075466599012,-19.753821796402068,0.003839283392991999,2.0035396385813193,-2.0035396385813193
39.0,0.0013742642135422215,1.3884514578187725,19.98593799563293,-19.950932029313876,0.0038801347488135463,1.9869209151899092,-1.9869209151899092
39.2,0.001391440045873964,1.3875494577228609,20.18111666780075,-20.147943347041387,0.003921568463585157,1.970792044322895,-1.970792044322895
39.4,0.0014087172744859176,1.3872505918136082,20.37627257050757,-20.344862722888983,0.003962512893074366,1.9553647184830112,-1.9553647184830112
39.6,0.0014260572494834754,1.387510225009818,20.571386893456857,-20.541703814271674,0.004002813066628641,1.9408651211687626,-1.9408651211687626
